Epoch,AVG Loss
1,2.8244160505142335
2,1.0147570855368604
3,0.6358939413145355
4,0.4817385222720283
5,0.4229691031755086
6,0.3924341762945858
7,0.36951264013425367
8,0.36084078901354677
9,0.36047647384163994
10,0.3533891093891363
11,0.3534240476774936
12,0.35513095485979346
13,0.3496528704442558
14,0.3509446660734312
15,0.3501977494281229
16,0.3569046994261018
17,0.34971649668879845
18,0.34787624723127575
19,0.35091072147131747
20,0.34682704581230345
