Epoch,AVG Loss
1,2.6066240736360844
2,0.5624902955033068
3,0.22990045002486928
4,0.13672123825994925
5,0.1033454353276938
6,0.08722643483791738
7,0.0808625253013124
8,0.07762922754140532
9,0.0732311027646399
10,0.07034107551493698
11,0.06899805073998565
12,0.07213933744770133
13,0.0714705801433329
14,0.06920780020964987
15,0.0696962023298993
16,0.07000981929383832
